RANGE,PCA_0,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7
5.24,-1.1104842978315699,-0.1334469280861984,0.6840658982575841,-0.5953381433491849,-0.32144817407898,1.3596135142311596,0.055395884092325764,0.8388677209248743
0.86,1.6077091241706838,-1.2774870712291366,0.4614288537688882,1.3427229132032985,-0.5833559918662963,-0.13672814137259257,0.532087741966293,-0.05385166607232276
1.56,2.3782343715973537,2.022123530683596,-0.7520650580358317,-0.16384768047456794,-0.42655002243602225,-0.40364400587136573,-0.33433787930169095,-0.06037843477952474
6.58,-2.441290636829278,-0.16599525183495703,1.2926531216479624,0.10945063028754554,1.0171196693861397,-0.5783210443802257,-0.2860303719235636,-0.03417025504724822
0.82,1.6662854097497881,0.1760014357387298,-0.9850903898054065,0.4026722159216305,-1.3054655960578878,-0.7400049435043656,0.5582389559724574,0.14526365279242148
3.48,1.0295243331842399,-1.1232575747147302,0.6423180671723652,0.5689646848355525,0.8204563873160748,-0.01415301990414473,0.02330870076088543,0.3397231616945072
0.93,0.8125368240568958,-1.1139028983791501,0.5025811471486448,0.8360240683526385,-0.02755866685897812,0.26552764199655227,-0.6704220412584379,0.3592287651385518
0.77,1.6346791077014509,1.5295676346480038,-0.6042555479533469,0.034722578281331795,0.031575361431229895,-1.0531244835874434,-0.5102019839929576,-0.3072126612335986
2.84,2.2737637016984675,1.756991317823142,0.5459574990024931,-0.8141390808305216,-0.4542754004635011,2.030122960463556,0.6067996059168151,0.15281325650411776
6.27,2.175138542470869,-0.9688924602146383,0.04830209556246182,0.0978910956686935,-0.6048296956923718,1.7734170264329592,-0.7007686994436534,0.7741644095171201
1.15,1.545128559063346,-0.799532624907459,0.5710578396992712,0.10199480813658382,0.8611302862523248,0.25845536210725834,-0.5636667404654249,-0.9560399686950714
2.67,0.8505911137697056,-0.789257036694131,-1.2537013210004238,-0.8202781823781777,-0.6918429458115276,0.24722454462632187,-0.963197838759168,-0.10750084274565029
6.63,0.010997580946714406,-0.0010092483192677799,0.46414590969291025,-0.8823190750496839,-0.26735686741547643,2.0403009969144867,0.012170469629847037,1.2945276445220508
6.73,-0.49240520346894046,-0.15887472253973375,1.1101612296963765,0.2880757418042359,1.4217831450660587,-0.3399700408471907,0.469129032860388,0.9684763427483561
5.96,0.5710031182699372,0.7318757186109414,0.8778969670626222,-0.22009856095044825,-0.2646867348572337,0.509865817563191,1.2917387245404006,-0.8163115950553373
9.27,0.017406673240087572,-0.07978880486697135,0.5567265911325385,-0.38846397966516183,0.6094212253066994,1.4094576941173445,-2.065022465865134,0.8823622178643525
1.96,0.7177499286470307,-0.3273361385975346,0.6745197924840496,0.5117492234445966,0.5834227112091167,0.5648570366059811,-0.129153997624075,1.7626614991008052
5.79,1.5657023410219038,-0.19617757239487948,-1.5870416795034308,-2.0457160388570883,-0.6088906963062971,2.134007987467192,-1.3788666471471633,1.3012395431326778
3.08,-3.5530984262229737,0.05275997626919936,1.257294978089082,0.5052508295918751,-0.6719239622714228,-0.4255741299313813,-0.37373097808061884,-0.2642456729744409
0.95,1.1888135717015926,-0.9518760707643585,0.3877752695030784,0.3174983118295124,-0.17700311152633336,0.8831280617935339,-0.11427673877282911,0.5388867814627581
5.02,-2.7870777561538267,-0.09104556918812896,1.1141409847644985,0.10886858056903265,-0.5198097937164817,0.07387254772052172,0.5842041844800803,0.33945397908033115
5.83,-1.7951012537634654,-0.4409809905390171,1.1684428806641018,0.18871059175306562,0.7756702361629969,-0.4155164128411966,0.7985750862786554,0.5293543916120397
2.06,1.4107376217825438,-0.9730721791137713,-1.0372779116547175,0.11455966064269069,0.006231174200994715,-1.0199108375367838,-0.7379568185490386,-0.32746145066388355
1.69,0.8119824798375906,-1.222361057411578,-1.0324485249363846,-1.206465998367686,0.8485578733021903,-0.3972437892312925,-0.40780016917758005,-0.45905889022582214
8.19,-4.029800334529821,0.9364951975699936,-3.5413332356452245,1.6419327828810804,1.2168233091326817,1.6327326388835308,0.5373932322381096,-0.7498219832310505
5.06,-1.8615640747466697,0.1458686503588238,1.2609413054786478,0.47734362722015933,0.9318001235873221,-0.5844022280454736,-0.6538386072327097,0.3127874218668629
9.35,-3.117430447109548,0.06841763436959948,1.15776618095708,0.38967551660042116,-0.6862341655614228,-0.0938934486327113,-0.18547684177433768,0.1778300024480236
2.96,1.837458903930958,1.1416112022328537,-0.8094192902672893,-0.34512756140753137,-0.02095403556944394,-0.3423786656830372,-0.15429797694142475,0.7027431393932115
0.8,1.320257780303581,-0.2448866498639239,-0.9502454757948763,0.31083544649439204,-0.5257073446537366,-1.0215890974364255,-0.672586808449905,-0.3672899747928856
5.68,-2.3843189700806304,-0.04834799512114818,-0.6438628812628838,-0.8796542143633028,-0.6148932091598455,-0.39483395500030793,-0.750218477133119,0.46873315491811146
6.0,1.1210527655529563,-0.1566138398803697,-1.1619421002331352,-1.239419462235072,0.24765846320715781,0.7012676010561413,-0.7886979623469549,1.4897706892543505
0.89,2.1824292258309907,1.5174810239610388,0.8468617994642097,0.9598037513527867,-0.6183797438230461,0.16421192370522522,0.8719653583523337,-0.2333397887078266
4.69,-2.0690013105766205,-0.1490554147166457,0.8435427980934317,-0.8768763311188823,-0.19152064940736202,1.138961877640427,0.15965248987572525,0.2857642073366602
3.92,-1.0629344787843051,-0.8727686116965606,0.6325129265124898,-1.1437083647112172,-0.4661196120162142,1.0561030085937468,0.8092267875114395,-1.622403835558079
5.31,0.6959304615104875,0.9975181314768563,0.7394206749205996,-1.0629367367524367,0.0711271673000539,1.4356115968548928,0.4836306408005146,-0.5918306447797017
3.51,1.791503413265117,1.1726004370743655,-0.8631672918806071,-1.2892241198734797,0.21024355990193713,0.15705085254803716,-0.020420979503779923,-0.19852818186288507
5.86,1.852738947662921,-0.922340992398111,0.047499964796935114,-0.7488447112558635,0.03263039087208326,2.3240029239634206,-0.7290988597055604,1.0934651082522857
3.79,-0.9346326288571072,-0.9523916557600037,0.4894626211390923,-1.0736954097021731,-0.40077130271294065,1.4790231804700051,-0.13623294145834383,-0.7358691092801447
6.25,1.4995235610593711,1.280349919880629,-1.161683918989807,-2.0347311346665284,-0.5052107674988253,1.5452840435564916,-0.6079848975552276,0.48248634042481275
10.09,-3.3210565590842562,0.9054533917532258,-3.4882889066503115,1.4535858692037509,2.1763960136453306,1.4619425307352396,0.7836016791171851,-0.6753296425090195
9.35,-2.8250932581721906,-0.11962519860653056,1.2245310539806733,-0.40020153598881963,0.4472459503498171,-0.04835933707996052,0.4709976683886714,-0.09769610259704474
5.5,-3.3724556383309015,-0.41826780006973396,1.1264389245830222,0.5784018318413366,-0.896827197934229,-0.3137715823692064,-0.042218836778627915,-0.03697774493336079
1.67,2.0658437214105794,1.5534680855913834,-0.7855333829322592,0.505493834728035,-1.2509407754544886,-0.7843714264234637,0.29808608052097774,0.09659632231935913
3.87,1.1999354747729227,-0.13050381256612079,-0.7094018669902714,0.2051977720880244,0.3099915856485945,-1.5718121836063503,-0.11313686811696276,-0.5538440139963633
1.76,1.680770418958345,1.2562461282752373,0.696397871269611,-0.5483300357999449,0.37449108135720877,1.1455209655124527,-0.8479030311138644,-1.074458438091532
1.88,1.9960856900585815,-0.0347321068192028,0.6024818880631344,1.064915011542771,-0.29891686489378405,0.08791612691553065,0.04977821527407299,-0.22678707974768728
2.83,2.1662041019613145,-1.2366341467283328,0.4489592273319141,1.534341968266176,-0.2495040837906515,-0.24159164303904326,0.30605449217298814,0.1802399031131027
1.2,1.0539604174800636,-0.3107485319298962,-0.9839192144331629,-0.3717273773121846,0.47388756588210673,-0.2694534404119216,-0.8406941168928233,1.5296743119070744
2.09,1.6102573077320779,-0.9691403648978614,-0.9770661670033097,-0.07922190232622396,0.558610279846748,-1.1053927434103257,-0.47562719053968483,-0.2461870214671293
1.31,2.625636740676553,-1.03338149806937,0.4434290098230493,1.208359702712127,0.019407418063837834,-0.02888331583197771,0.771528797710284,0.2544336343983086
0.94,1.0145640883363523,-0.16569428485837165,0.39162432806437497,-0.34713095866741356,-0.4573809693376078,1.4371087447996753,-0.736914048657396,-0.4439750352273615
4.38,-1.4023773211104331,0.01436136786775798,1.1061134721028274,-0.27176746210286734,0.9132960176913999,0.12012649096516055,0.42773980636257236,0.49760332069536223
1.74,1.7823495330170132,3.4297053185359614,-0.4444109300426537,-0.9323418746588558,0.4542704413968142,0.09847597224224598,-0.2909030883783773,1.2696075642314653
2.65,0.5353653971510973,-0.5398722174616386,0.6025376247080141,0.6703828872453991,0.41786405130243975,0.5324179297425342,-1.145288713913239,1.3138473291177533
7.08,-2.859427540849638,-0.21131852733360773,-0.25520312669525247,-0.88780500569609,0.35532182088355413,-1.4723878042075618,0.874048455361421,0.10950711471188883
3.34,-1.4823105828665608,-0.16765579995279692,1.2361931702572615,-0.13555442624781364,1.423532737708359,-0.3854446508276244,0.7014325817011027,0.4124217262869898
3.04,1.3172523713815252,-1.1424108265897734,-1.041822168646996,-0.4976888845815751,1.1206971043699896,-0.7104880513624562,-1.5126516710208362,0.11181634908925978
9.23,-0.8134504500325735,-0.4894235223204785,0.9736419297998167,-0.08844698638200908,1.1347235476399788,0.09576246156336489,0.3296948072263874,0.7735746272632954
7.33,-4.346893632185089,0.4581612220590743,-3.5949126836623733,1.9062191907827746,0.9361978132353818,1.477230752696024,0.4425251273048964,-0.7619390537488696
7.08,-2.8621492499191947,8.179683208704883,-2.0621600226934524,1.3443650201410142,2.9960105364071334,0.8410899412825223,0.6434455692295252,-1.0204474463440358
5.64,-2.478066226116423,-0.36983399447543164,-0.39677771718426086,-0.23957473073966606,0.1101969606123749,-1.5135353168689052,-0.34165761787848864,0.4610164884934654
9.21,-2.211322772192568,0.18903035679760494,1.3147102860697066,-0.3374977706180941,1.0042326338002558,-0.2560324091706769,0.6999592219587057,0.09897090392906562
3.28,-2.776659012816339,0.16412403115599813,-0.42015138399578117,-0.43996659868732363,-0.7702703069859617,-1.0291212465575725,0.18553825318055556,0.5663347651129143
3.07,-0.9667765043528761,-1.033424272367441,-1.0451550134873928,-1.4215993908274183,-0.9976709655963111,0.06818596343046308,0.14345432448836104,-0.9611357892333133
4.57,-1.2302616808607376,-0.2636858538568088,0.8476816852469631,0.45111683410693526,-0.45979486699740707,0.3993971601010913,0.3215898078380503,1.1380340483603515
4.76,-2.399133767415195,-0.08985475636744346,1.2502699390721175,0.6685179937791118,0.1912641673770695,-0.6438511234651408,0.11170895095738573,0.4028184037054162
1.15,1.9548279017395396,-0.7762347412576586,-1.0417916450023825,-0.2281776711334056,0.24902736525807853,-0.7908187986470689,0.16098538641260743,-0.04382673917807867
2.94,0.3129446122036994,-1.6439892950350714,0.41974815467719195,-0.014729920472543104,0.2772465298222077,0.6627118901957584,-0.694195735951715,-0.2680237448792997
4.85,-3.9093159449664356,-0.20768120472709095,1.0380941429746187,1.2204382936928089,-1.9952624158842782,-0.1856279655683646,-1.2073059544561808,0.2083300530542669
4.37,0.21324538174133875,-0.7973390249024039,0.7222685011496607,-0.5100998370329918,0.639227647390379,0.465162856465459,0.808397272554941,-0.6259081473392208
0.68,2.0555414746584777,2.530761397638419,-0.47367982999241526,0.15839066976176577,-0.5556629671624939,-1.033104782779912,0.8293166774091438,-0.1170202360671496
5.62,-2.5165850675303205,-0.1344972745929296,1.2613396959882766,-0.168698771654723,0.6746360488734735,-0.2958190609851154,0.6008738595776274,0.08034931552486102
4.27,1.086471845057726,-1.4955291893231981,-1.0196278426859482,-0.8883453384870442,1.3387437789865706,-0.8387506348011249,-1.228513179047032,-0.8351396567437893
2.14,2.067939514052743,0.2787845162689503,-0.8010364908813122,-0.0990240773451448,0.621771343995324,-1.0948551912484692,-0.4097218240606232,-0.3375496070557721
0.51,2.1361122332486002,0.5756243055380665,-0.8767287983010749,0.07189478993913462,0.048716835613134155,-0.8566939537812543,-0.8573811754815043,-0.3139523730876527
3.44,-1.3637027347586816,0.2672298449659042,-0.48461511657996387,-0.1714006588135218,0.039580224685339324,-1.1205001133841468,-0.3420160676036594,1.0375076159227457
1.88,1.648280097694233,-0.39396361372336774,-0.9585288990180058,0.6852925179523811,-0.5144398877157953,-1.2709792808308389,-0.5350498031181903,-0.14570838117894624
1.26,1.9385842672178393,0.010465109918653185,-0.9782161838182163,-0.042425142199317985,-0.1142147635565047,-0.7468548261653831,-0.5741019817934435,-0.32309123076963187
3.55,-2.3856342076172936,0.03740726531387119,1.2811867942265802,-0.12468131829645761,0.7625388684325104,-0.31661577578253725,0.40983992382495815,0.0916042568921156
9.29,-3.534168806247761,0.787169777486265,-3.677090339404927,2.1003125058233283,0.8805288761126289,1.6772666851289382,0.2236426240425383,-0.3430093544733363
1.52,2.156906691053125,-0.202284503169188,0.4830140150109195,1.3949046270175303,-0.98490402765571,0.21604126121152278,0.44119531113343885,0.19926099084834162
2.05,2.1180977232596105,-0.16678925806588818,-0.9666490159758064,0.28433202580889877,-0.4846519398190261,-0.9567802536149709,0.7618070092895016,0.18670700290665082
0.9,2.091065491395877,-0.20136795898025975,0.7085790676627196,0.972262075194057,0.5458918815210352,-0.2877181734105509,-0.05691438526802877,-0.47416650281403855
4.36,-1.969585080515191,0.16893011175274963,1.1109096366160953,-0.2454331054886727,0.347408342297579,0.2371191320874395,0.26033067612546373,0.3676310581328843
6.78,-0.19967164150385855,-0.6842974984570406,-0.7670357370658376,-0.7036544535456475,0.0509721886841492,-1.0632516524645033,-0.057636210016210776,-1.2098038742018609
1.15,2.4863533038495564,1.3464498701118977,0.9362228464046934,0.8537468516355204,0.46136912012242554,-0.10292411778166909,0.8303325062425474,0.10670164566282077
1.2,1.1973938612008177,-0.8088954618299395,-1.0897488995306925,0.4854377316160553,-1.3762194495729334,-0.8816801932862603,0.5345484967303719,0.06245362649284257
5.08,1.382341706279228,1.2181549136416105,1.1345355003530555,0.5456570416958766,1.0824616366354505,-0.4579783938391773,0.21401339649897672,-0.5006667376199245
7.07,0.6178874772678333,-1.6520666520217198,0.4756147070486822,0.26555983834441194,0.803098567994168,0.24584084337203865,-1.563950450865576,-0.66018660254688
4.89,-2.204049342265525,-0.8860660726360459,-0.3554431242738899,-0.92538206117907,0.5035746584843589,-1.8582646807310848,0.8146696914054827,-1.5222225068930142
5.42,-0.9678555857750434,-0.7179337559071256,0.9216773123611416,-0.37632037770709664,0.927516491981312,0.17404900851827082,0.38170474625387724,-0.07213347255296605
5.74,-1.6378034477941186,-0.1632817193141548,1.2798453734697246,-0.007863972797693389,1.600437722474083,-0.5759359115553927,0.11430079100558782,0.2208755779411288
5.98,-1.6073940596535488,-1.0508075922208608,0.47610590958440874,-1.53968716074368,-0.5313065687948373,1.8430753586257884,0.1508136666084873,-0.5944452804090504
2.72,0.9388375212327158,-0.6395116719973419,0.7537761426111359,0.42496386516905893,1.1023420979931593,-0.24064005896983845,-1.2042691519635869,-1.0702263917433006
8.02,-2.781074646410558,0.9261307542831383,-3.575651162422282,1.4937855850230088,1.9679494985579102,1.670677837084085,1.362116226583938,-0.2601118094060186
0.08,1.4108465288327687,0.6687164966065596,0.7011335553001875,1.1651112181759613,-1.331774747500284,0.19556376191837582,0.7546960179990566,-0.25370997819386765
9.52,-3.9360711533249026,-0.2025046687172049,1.0721253628734089,0.9543401519492899,-1.833339278139609,-0.13722378479436179,-0.6990050274837389,0.15544606339934164
5.41,-2.0948334535206548,-0.1573623200418041,1.0981597398321623,-0.62769887175021,0.7866325498281259,0.2896314823524436,0.22266624287792633,0.07695609423692074
1.44,1.03464717099145,-0.8560478599936624,0.5156761105032165,0.35823135455464544,0.007344664884857037,0.4295502056649892,-0.37079000990333355,-0.532821534605386
4.12,1.2957962858660017,-1.068296441383563,0.5660507331779222,0.27186087329652386,0.18066387185866736,0.3722301445051854,1.6662370491626237,0.4889912175839864
2.01,1.8917119632981658,-1.187829700111931,-1.0850082908452658,0.18353455771676533,0.1832322955924163,-1.0556088013780403,-0.29762069246819356,-0.014909226806520081
8.01,-4.175007494731176,0.8077997107438967,-3.4774451915974645,2.0706389299431645,1.0976232481665587,1.2281003648606326,0.7268766596665129,-0.6528858105319582
1.39,1.5951583195771832,-0.5816754612195462,-1.180384619166954,-0.14028609167437528,-1.3317958355397965,-0.19527560088527074,1.2570617574794685,0.5290676984592979
3.21,-1.6495224528886547,-1.1461136686924311,0.6984064854666877,0.22427801702368225,-1.3256111012234346,0.3855523554318433,1.1063184746044505,-0.2635732346085683
8.34,-1.54528867049361,-0.629004397362127,-1.0188023982587238,-1.5682904303306882,-1.0717386535466922,0.48970202275136604,-0.2845320434045044,-0.03992783080402349
1.66,1.3382922702388103,-0.018065142196152458,-0.9408883074101039,-0.5805165073547003,-0.08836716361010823,-0.5199859084039101,-0.2288055961108349,-0.5391492853451474
2.72,0.8421136309634382,0.6961071477170987,-0.8116815934096869,-0.32050587203234565,-0.5114701768276613,-0.6404420776769095,-0.9406783302726986,-0.8329904935052778
2.54,0.5739310842480224,-1.6101482057220076,0.5619932532877424,0.9862855117886068,0.4449185292796633,-0.28133700591907534,-1.2748595099620268,-0.4021463574538897
3.05,-0.7393177848651719,-0.9238082227013429,0.6406975811553302,-0.9116473330094057,0.4284203060670545,1.0266574647444306,0.025910694144207876,-0.3257736709138997
6.86,-1.9883021872188096,0.10646449915109563,-0.6980524112128692,-1.5332798351671535,-0.49720614938106716,0.12006322331411097,0.2235618953056931,0.6081805365690799
2.79,0.18250086776329744,-0.2534841633821082,0.8534079575248602,0.002236817313430552,0.37125603217619063,-0.06418655642940889,0.019533263763242565,-1.5858808543696614
3.15,-2.129718778313704,-0.22608925594032803,-0.7611739795071776,-1.302807068339105,-1.1133837358512064,-0.02371499198762099,0.4621022699547876,0.11072123110159843
6.32,-1.0592036319309512,-0.2716843243410561,1.0124980311109573,0.35851636641441936,0.47625867633740954,-0.05740960994458175,0.5380492751524266,0.9657206434026423
2.65,1.1521600000324226,-0.9087025549407142,0.5215209646505821,0.9052043434881788,-0.21806770465034367,0.040626123527139256,-0.7411016925420475,-0.7354453614568209
2.97,-1.4682817229533216,-0.3357044119157589,1.1882601439302318,0.17904020787728256,1.290503538021537,-0.4923103102128284,0.194015381291074,0.4672121059638195
2.07,1.8924910478829688,-0.6543123419444947,-0.8871293788980793,0.18992317746395684,0.31042430270188326,-1.3713322184713197,0.45700962187971067,-0.19696221737267927
4.04,-0.5299199771738439,-0.9923527378064937,0.3067336140058632,-0.7064074878720897,-0.8252805763515656,1.9350260983830752,-0.14726958721430625,0.7790721097239299
2.53,-0.08167898444041123,0.23553662964400066,-0.8186363677332312,-1.3490474189399186,-0.5081948606377489,-0.18726255407053238,0.24662199571754867,-1.163507859873157
6.43,-2.5636840881391847,-0.30525606605217165,1.306123448570585,0.18059435121827846,0.9512365887603671,-0.6886027587857521,-0.03623251551124166,-0.023003346609915414
7.26,-0.43624369677346825,-1.031870961681112,-1.207231608632686,-1.752132639362209,-0.5912730686115134,0.6647017842094874,-0.5892131911261168,-0.3643061177185426
3.87,-1.0730233652768504,-0.08737887892649474,1.1269010326712878,-0.3924402443598047,1.8330766465744406,-0.03429677738479451,-0.5075014148714532,0.2665814184545007
1.96,2.6371505021920405,3.770312441322441,1.092637136445905,0.15967164085000093,-0.4776723288269844,0.8843145754781789,1.210854799861039,-0.06587576764939726
5.74,-2.5770660967627372,0.8851443470747172,1.3977234198206128,0.09108930457549524,0.4540074709001916,-0.34293203338855877,-0.23744193754352264,0.006763936108473273
0.3,2.02351704274256,3.011436349428291,0.9852731258409451,0.7601999557711657,-0.8104690356121954,0.5320904851849204,-0.3735258849340639,-0.5511413786769452
1.87,2.363885955150299,-0.8432241229139841,0.3752815326456008,1.44117813717995,-0.7321633349420739,0.1962714419416144,0.44190367401537844,0.4582298343262879
8.01,-3.1076139019612143,0.9710338834813186,-3.3715950519574576,2.3717463489727715,1.8189450263274303,0.7779477987042398,1.628215255942042,-0.11505180614630997
2.85,-2.417733804085706,-0.12034828456918581,1.2389386469418082,0.4312817393945476,0.296949641770223,-0.5134444381924891,0.2292605486441247,0.33339021502727473
1.88,0.42326834259187657,-0.7958311173539346,0.5952184607660431,-0.6547185697024814,1.6148091965631166,0.9637955827031689,-1.415814875226134,0.3674388535615961
1.12,0.2728258488311098,0.0869321259731474,-0.7354444347788408,-0.8945320356155027,-0.39247927637321084,-0.7008885598835156,1.2357681263967923,-0.7928596756958387
1.14,2.1052493410688293,2.189502765667652,-0.7104681888161414,-0.0014543554361218884,-1.0581728268022512,-0.4533596908322062,0.500495762933324,0.066194463801479
1.44,1.2514546331233796,-1.8120798999732917,0.43334554028922273,0.3793088900271526,0.782730168149884,0.24408427511718594,-0.2869767270918676,0.017729898795058475
3.23,-2.6859781825487614,-0.18528391070741923,1.2872589701421835,0.2761736176802356,0.21236376070543686,-0.69226712194301,0.2701198956561073,-0.5985950332433142
2.98,-2.6643170860870917,0.016808307548606755,1.0830220059830378,-0.6790548061548454,0.11782157450917684,0.5169150010766745,0.18423623749104154,-0.038551112112273335
0.8,2.8002261277433433,6.399533157597892,1.6805600095937818,0.8194404220261152,-0.12749416015636478,-0.04023629285529327,-0.034337184887404865,-1.0093121721387768
8.83,-3.8725173791637832,1.2679034419015238,-3.4806784721852977,1.9569526737313463,1.1877744773776666,1.449282647359895,0.28195260329959715,-0.6297615449324492
5.56,-1.596390599459388,0.03263984769306012,1.1851991704640226,0.6781789384566722,0.42348623169617905,-0.49625898341189284,0.2279034191482639,0.7666721293886479
7.07,-2.128932127221746,0.1191568699107261,-0.2816766148856296,-0.5341522630861018,0.38017305061470164,-1.4739027093969723,0.7191077850969011,0.6390955981026087
2.25,0.5954147777024896,-1.1659854990301142,0.6137424403458243,0.3809035901779427,0.7462331114959698,0.1188622333818173,-0.8034464152226644,-0.1779270156566602
4.65,-1.672825536114365,-0.052257908429814204,-0.3272486793821828,-0.5640784518863473,0.6529711038964707,-1.4595206155126077,0.9490568238524795,0.818391965482468
5.03,0.5334117284366579,0.41943326926950875,0.8318027297103586,0.23426302378814903,-0.09235800314057734,0.22317581141781778,-0.10491249854062867,-0.9716439029769601
5.71,0.4917320780036243,-0.5670599533341876,0.6910236865832149,0.5611862015033988,0.17145949577132302,0.23763953436371693,0.04968433221415125,0.5221203315624777
2.4,1.0164691885516504,-1.444692493072054,0.5959542290412051,0.7800926923358873,0.6905681425076203,-0.2942978328653281,-0.7039037658026235,-0.6250883998091957
0.84,2.241691187413473,0.08501428551220815,0.56954363320875,1.3748477914117159,-0.7906865414428003,0.09069558698864517,0.5230267416991093,0.08458560044087077
5.9,-1.6632866341363461,-0.48781053548387765,-0.6473612715864723,-1.278757988931332,0.35310901697153074,-0.6043465225204644,-0.3619429456484683,-0.15877930248869998
3.94,0.18865972525639085,-0.24496579084791517,0.602510764675043,0.33055554597838915,0.07541540974624207,0.8236851688329322,-1.2284360352584092,0.8763998962972881
6.28,1.5666760469793541,-1.6393828743935452,0.5429104854761765,0.7026616406122725,0.5418865654827125,-0.15517413468731014,1.1459994460216048,0.1518357443911262
3.04,0.9585898305414677,0.1417081978594114,0.8224722854469121,0.5626599446332518,0.6503394148148649,-0.1541786541292455,-1.3534067295831638,-1.1123844615294556
4.9,0.7641938185488647,-0.7071622013029215,-0.7916775583883414,-0.13662849949011074,0.6507756165939563,-1.202377417843473,0.026256385410680812,0.4484708385569993
2.08,-1.2795363629989194,-0.2746345523867581,0.9451501104912551,0.13120665943571738,-0.10619471277241459,0.2470083073272915,0.9511067595754716,0.6960205791089252
2.07,-0.6986394163993064,-0.8703429323794694,0.2791520949990116,-1.2748275022163131,-1.1302813324279055,2.1422206697778408,-0.2794541865199466,-0.7476026993145246
0.9,2.0562076319007554,0.5263508168803936,-0.8868455791624298,0.5991960279514738,-0.8868566733924259,-1.0218053753576275,0.2733280476125796,0.10062853898057525
0.72,2.3779373527336807,-0.18291680782430353,-1.0084274970734577,-0.016112954129357378,0.22478738081383262,-0.8053660833783101,-0.39142653288815815,-0.10698528506108666
3.44,-1.9518607627744642,-0.12320045336405228,1.1694719924545234,-0.3511340893881288,0.6811643298577199,0.009704649049605846,1.0970686116966994,0.3752133147156863
1.01,-0.37590760653004823,3.415500401825596,-0.341019436671547,-1.0122125370443766,-1.4021133833059332,0.07266351950209689,0.608433886949569,0.15275173475123335
4.67,-0.38950038986320107,0.512236277560699,0.8966308028982014,-0.793979709670481,0.10351972546131881,0.7085878273025288,0.2558088052908236,-1.371256475581605
7.11,-2.8395316806102193,-0.4300679274542464,1.1217513734510505,1.0233308644193264,-0.6993049401461013,-0.5825841729906722,-0.3156585960766636,0.2503472903439452
8.62,-4.392215302765577,0.47727516638945616,-3.6375343009286145,2.297209607241741,0.49434176551879294,1.4301463215113461,0.08114741168395387,-0.6193069758048362
1.1,2.773307992431278,1.1675349526232863,0.6822218807203803,1.0734556882926298,-0.5097071727179505,0.33010570430657055,0.4443000490504208,0.016334506194946547
5.63,0.6699791875841742,-1.032067313604439,-0.9410680150771306,-0.9408537015089283,0.7135080909781004,-0.5334515887583278,0.3045604125438222,0.3138615179902234
0.42,2.572397493857121,1.2531870866921182,-0.8515181290765766,0.2625970769677837,-0.6285657153348215,-0.6927881123613049,0.22901987119015838,0.16784823014726755
1.88,-1.4020072918231337,8.128414705345165,2.5535026412744335,-0.8689499298373098,1.0972383798112544,0.11529215585537624,0.2227059374589752,-0.06082565163137419
9.4,0.548090948907256,-0.45259901659370066,0.3459123172891475,0.13968097621167636,-0.9047245849431511,1.6249020141506878,0.1499150668572708,1.7750975413316163
3.21,0.39676975532643416,-1.1000990417297263,0.5631637096358234,0.5830224200733022,-0.33129544438104436,0.12334016229244317,-0.3280901145115631,-0.8250839757768729
1.07,0.2982868698066439,1.6908018293392035,1.0669906457056009,-0.5559093141154379,-0.0748470774744272,0.530550443004336,0.7796698367550381,-1.5414281313996292
8.56,-3.1570926920715237,0.4308744934932383,-3.706914549862494,1.7087049174790894,1.7122038815020852,1.7019795966577456,0.1858630796748547,-0.48754413388079076
9.44,-0.9674781021289637,-0.620646396898458,-0.8384785445038928,-1.109604281525332,-0.8921451321462964,-0.30121850757748214,1.4052943663505337,-0.061965004585517326
9.0,0.09804996705469557,0.1906411537711613,0.6922899363383566,0.4972938947125859,-0.2748461273440396,0.8511119271067583,-0.2661857089530623,1.6541265171982524
3.85,0.5328105776233801,1.0194323536212562,0.8175515039994916,0.01240595150513176,-0.6117010708029246,0.6813310182565047,0.16473839917719432,-0.8516613451350086
8.78,-3.588345494580358,1.114397491417192,-3.493649556374096,2.1079246630148054,1.2618753162736838,1.3295259827114805,0.6312374373047255,-0.41804914221790057
0.97,-0.29965235336431534,-1.1689052562700004,-0.917162187360962,-0.9873587715733254,-0.3819447497914042,-0.6173747256508287,1.0373440442648492,-0.6463797208886074
9.32,-3.399903918150819,0.203367851307045,1.1575394009358901,0.002300931332910085,-0.6711694155177197,0.1676220528417874,-0.3856902304144732,-0.09201305474624664
2.76,0.4524420098992307,-0.34910754516954884,0.9006180129428834,0.22527472845742083,1.6235534156856102,0.06224881915828725,0.016826200682962655,1.2884901783013447
8.98,-4.045677607029836,0.48561142439522076,-3.5107835314121782,1.9128677379767252,1.3230985624933622,1.2378116567040103,1.1165568968334598,-0.6301297816677245
5.72,-3.814912531978438,-0.06820385247587932,1.1264726302109245,0.9416789844758903,-1.5434155072286886,-0.24531273516000965,-0.7886013353253967,0.12642768710751273
5.64,-0.25324054490227116,0.5467067834101464,0.6948735025462369,-0.6952631767301716,-0.8042008260317606,1.3285309247574661,0.43154277410298386,-0.601032449186323
3.45,1.928966343392869,-1.3613979049943894,0.508289128064627,0.8130854829343408,0.34082098773515607,-0.11026051785081935,0.7772914499620706,-0.19848838906142552
